"","Request.id","Pickup.point","Driver.id","Status","Request.timestamp","Requested.Date","Requested.Time","Drop.timestamp","Drop.Date","Drop.Time","Request.Date.Hour","Request.Date.Mins","Drop.Date.Hour","Drop.Date.Mins","travel.time.mins","trip.direction","new_seq","RequestedTimeSlot","wait_time"
"133",124,"City",NA,"No Cars Available",2016-07-11 05:12:00,"2016-07-11","05:12:00",NA,NA,NA,5,12,NA,NA,NA,"City to Airport",133,"Early Morning (04:00 to 08:00)",NA
"134",121,"Airport",63,"Trip Completed",2016-07-11 05:13:00,"2016-07-11","05:13:00",2016-07-11 06:08:00,"2016-07-11","06:08:00",5,13,6,8,55,"Airport to City",134,"Early Morning (04:00 to 08:00)",NA
"135",134,"Airport",121,"Trip Completed",2016-07-11 05:13:00,"2016-07-11","05:13:00",2016-07-11 06:14:00,"2016-07-11","06:14:00",5,13,6,14,61,"Airport to City",135,"Early Morning (04:00 to 08:00)",NA
"136",117,"City",NA,"No Cars Available",2016-07-11 05:13:00,"2016-07-11","05:13:00",NA,NA,NA,5,13,NA,NA,NA,"City to Airport",136,"Early Morning (04:00 to 08:00)",NA
"137",122,"City",124,"Cancelled",2016-07-11 05:14:00,"2016-07-11","05:14:00",NA,NA,NA,5,14,NA,NA,NA,"City to Airport",137,"Early Morning (04:00 to 08:00)",NA
"138",115,"City",244,"Cancelled",2016-07-11 05:14:00,"2016-07-11","05:14:00",NA,NA,NA,5,14,NA,NA,NA,"City to Airport",138,"Early Morning (04:00 to 08:00)",NA
"139",133,"City",247,"Cancelled",2016-07-11 05:14:00,"2016-07-11","05:14:00",NA,NA,NA,5,14,NA,NA,NA,"City to Airport",139,"Early Morning (04:00 to 08:00)",NA
"140",132,"City",21,"Cancelled",2016-07-11 05:15:00,"2016-07-11","05:15:00",NA,NA,NA,5,15,NA,NA,NA,"City to Airport",140,"Early Morning (04:00 to 08:00)",NA
"141",140,"City",279,"Cancelled",2016-07-11 05:17:00,"2016-07-11","05:17:00",NA,NA,NA,5,17,NA,NA,NA,"City to Airport",141,"Early Morning (04:00 to 08:00)",NA
"142",137,"City",NA,"No Cars Available",2016-07-11 05:17:00,"2016-07-11","05:17:00",NA,NA,NA,5,17,NA,NA,NA,"City to Airport",142,"Early Morning (04:00 to 08:00)",NA
"143",136,"City",NA,"No Cars Available",2016-07-11 05:19:00,"2016-07-11","05:19:00",NA,NA,NA,5,19,NA,NA,NA,"City to Airport",143,"Early Morning (04:00 to 08:00)",NA
"144",141,"City",49,"Cancelled",2016-07-11 05:20:00,"2016-07-11","05:20:00",NA,NA,NA,5,20,NA,NA,NA,"City to Airport",144,"Early Morning (04:00 to 08:00)",NA
"145",135,"City",NA,"No Cars Available",2016-07-11 05:20:00,"2016-07-11","05:20:00",NA,NA,NA,5,20,NA,NA,NA,"City to Airport",145,"Early Morning (04:00 to 08:00)",NA
"146",138,"City",NA,"No Cars Available",2016-07-11 05:20:00,"2016-07-11","05:20:00",NA,NA,NA,5,20,NA,NA,NA,"City to Airport",146,"Early Morning (04:00 to 08:00)",NA
"147",139,"Airport",14,"Trip Completed",2016-07-11 05:21:00,"2016-07-11","05:21:00",2016-07-11 06:09:00,"2016-07-11","06:09:00",5,21,6,9,48,"Airport to City",147,"Early Morning (04:00 to 08:00)",NA
"148",143,"Airport",157,"Trip Completed",2016-07-11 05:24:00,"2016-07-11","05:24:00",2016-07-11 06:01:00,"2016-07-11","06:01:00",5,24,6,1,37,"Airport to City",148,"Early Morning (04:00 to 08:00)",NA
"149",150,"City",9,"Cancelled",2016-07-11 05:24:00,"2016-07-11","05:24:00",NA,NA,NA,5,24,NA,NA,NA,"City to Airport",149,"Early Morning (04:00 to 08:00)",NA
"150",144,"City",291,"Cancelled",2016-07-11 05:24:00,"2016-07-11","05:24:00",NA,NA,NA,5,24,NA,NA,NA,"City to Airport",150,"Early Morning (04:00 to 08:00)",NA
"151",142,"City",134,"Trip Completed",2016-07-11 05:25:00,"2016-07-11","05:25:00",2016-07-11 06:19:00,"2016-07-11","06:19:00",5,25,6,19,54,"City to Airport",151,"Early Morning (04:00 to 08:00)",621.166666666667
"152",147,"City",267,"Cancelled",2016-07-11 05:26:00,"2016-07-11","05:26:00",NA,NA,NA,5,26,NA,NA,NA,"City to Airport",152,"Early Morning (04:00 to 08:00)",NA
"153",151,"City",290,"Cancelled",2016-07-11 05:27:00,"2016-07-11","05:27:00",NA,NA,NA,5,27,NA,NA,NA,"City to Airport",153,"Early Morning (04:00 to 08:00)",NA
"154",146,"Airport",191,"Trip Completed",2016-07-11 05:29:00,"2016-07-11","05:29:00",2016-07-11 06:08:00,"2016-07-11","06:08:00",5,29,6,8,39,"Airport to City",154,"Early Morning (04:00 to 08:00)",NA
"155",152,"City",294,"Trip Completed",2016-07-11 05:29:00,"2016-07-11","05:29:00",2016-07-11 06:16:00,"2016-07-11","06:16:00",5,29,6,16,47,"City to Airport",155,"Early Morning (04:00 to 08:00)",1087
"156",149,"City",111,"Cancelled",2016-07-11 05:29:00,"2016-07-11","05:29:00",NA,NA,NA,5,29,NA,NA,NA,"City to Airport",156,"Early Morning (04:00 to 08:00)",NA
"157",154,"City",NA,"No Cars Available",2016-07-11 05:31:00,"2016-07-11","05:31:00",NA,NA,NA,5,31,NA,NA,NA,"City to Airport",157,"Early Morning (04:00 to 08:00)",NA
"158",155,"City",13,"Trip Completed",2016-07-11 05:32:00,"2016-07-11","05:32:00",2016-07-11 06:28:00,"2016-07-11","06:28:00",5,32,6,28,56,"City to Airport",158,"Early Morning (04:00 to 08:00)",621.166666666667
"159",145,"City",33,"Trip Completed",2016-07-11 05:32:00,"2016-07-11","05:32:00",2016-07-11 06:37:00,"2016-07-11","06:37:00",5,32,6,37,65,"City to Airport",159,"Early Morning (04:00 to 08:00)",621.166666666667
"160",153,"City",NA,"No Cars Available",2016-07-11 05:33:00,"2016-07-11","05:33:00",NA,NA,NA,5,33,NA,NA,NA,"City to Airport",160,"Early Morning (04:00 to 08:00)",NA
"161",162,"City",70,"Cancelled",2016-07-11 05:34:00,"2016-07-11","05:34:00",NA,NA,NA,5,34,NA,NA,NA,"City to Airport",161,"Early Morning (04:00 to 08:00)",NA
"162",156,"Airport",96,"Trip Completed",2016-07-11 05:35:00,"2016-07-11","05:35:00",2016-07-11 06:40:00,"2016-07-11","06:40:00",5,35,6,40,65,"Airport to City",162,"Early Morning (04:00 to 08:00)",NA
"163",163,"City",161,"Trip Completed",2016-07-11 05:35:00,"2016-07-11","05:35:00",2016-07-11 06:49:00,"2016-07-11","06:49:00",5,35,6,49,74,"City to Airport",163,"Early Morning (04:00 to 08:00)",623
"164",158,"City",289,"Trip Completed",2016-07-11 05:35:00,"2016-07-11","05:35:00",2016-07-11 06:41:00,"2016-07-11","06:41:00",5,35,6,41,66,"City to Airport",164,"Early Morning (04:00 to 08:00)",621.166666666667
"165",148,"Airport",105,"Trip Completed",2016-07-11 05:36:00,"2016-07-11","05:36:00",2016-07-11 06:46:00,"2016-07-11","06:46:00",5,36,6,46,70,"Airport to City",165,"Early Morning (04:00 to 08:00)",NA
"166",161,"Airport",107,"Trip Completed",2016-07-11 05:36:00,"2016-07-11","05:36:00",2016-07-11 06:10:00,"2016-07-11","06:10:00",5,36,6,10,34,"Airport to City",166,"Early Morning (04:00 to 08:00)",NA
"167",168,"City",62,"Cancelled",2016-07-11 05:37:00,"2016-07-11","05:37:00",NA,NA,NA,5,37,NA,NA,NA,"City to Airport",167,"Early Morning (04:00 to 08:00)",NA
"168",160,"Airport",72,"Trip Completed",2016-07-11 05:38:00,"2016-07-11","05:38:00",2016-07-11 06:34:00,"2016-07-11","06:34:00",5,38,6,34,56,"Airport to City",168,"Early Morning (04:00 to 08:00)",NA
"169",157,"City",226,"Cancelled",2016-07-11 05:38:00,"2016-07-11","05:38:00",NA,NA,NA,5,38,NA,NA,NA,"City to Airport",169,"Early Morning (04:00 to 08:00)",NA
"170",165,"Airport",199,"Trip Completed",2016-07-11 05:39:00,"2016-07-11","05:39:00",2016-07-11 06:11:00,"2016-07-11","06:11:00",5,39,6,11,32,"Airport to City",170,"Early Morning (04:00 to 08:00)",NA
"171",171,"City",NA,"No Cars Available",2016-07-11 05:39:00,"2016-07-11","05:39:00",NA,NA,NA,5,39,NA,NA,NA,"City to Airport",171,"Early Morning (04:00 to 08:00)",NA
"172",164,"City",137,"Cancelled",2016-07-11 05:40:00,"2016-07-11","05:40:00",NA,NA,NA,5,40,NA,NA,NA,"City to Airport",172,"Early Morning (04:00 to 08:00)",NA
"173",167,"City",NA,"No Cars Available",2016-07-11 05:40:00,"2016-07-11","05:40:00",NA,NA,NA,5,40,NA,NA,NA,"City to Airport",173,"Early Morning (04:00 to 08:00)",NA
"174",172,"Airport",59,"Trip Completed",2016-07-11 05:41:00,"2016-07-11","05:41:00",2016-07-11 06:19:00,"2016-07-11","06:19:00",5,41,6,19,38,"Airport to City",174,"Early Morning (04:00 to 08:00)",NA
"175",166,"City",269,"Cancelled",2016-07-11 05:41:00,"2016-07-11","05:41:00",NA,NA,NA,5,41,NA,NA,NA,"City to Airport",175,"Early Morning (04:00 to 08:00)",NA
"176",176,"City",67,"Cancelled",2016-07-11 05:42:00,"2016-07-11","05:42:00",NA,NA,NA,5,42,NA,NA,NA,"City to Airport",176,"Early Morning (04:00 to 08:00)",NA
"177",185,"City",236,"Cancelled",2016-07-11 05:43:00,"2016-07-11","05:43:00",NA,NA,NA,5,43,NA,NA,NA,"City to Airport",177,"Early Morning (04:00 to 08:00)",NA
"178",159,"City",NA,"No Cars Available",2016-07-11 05:43:00,"2016-07-11","05:43:00",NA,NA,NA,5,43,NA,NA,NA,"City to Airport",178,"Early Morning (04:00 to 08:00)",NA
"179",174,"Airport",119,"Cancelled",2016-07-11 05:44:00,"2016-07-11","05:44:00",NA,NA,NA,5,44,NA,NA,NA,"Airport to City",179,"Early Morning (04:00 to 08:00)",NA
"180",170,"City",113,"Trip Completed",2016-07-11 05:45:00,"2016-07-11","05:45:00",2016-07-11 06:39:00,"2016-07-11","06:39:00",5,45,6,39,54,"City to Airport",180,"Early Morning (04:00 to 08:00)",1167
"181",169,"City",184,"Trip Completed",2016-07-11 05:45:00,"2016-07-11","05:45:00",2016-07-11 06:48:00,"2016-07-11","06:48:00",5,45,6,48,63,"City to Airport",181,"Early Morning (04:00 to 08:00)",621.166666666667
"182",173,"City",188,"Trip Completed",2016-07-11 05:45:00,"2016-07-11","05:45:00",2016-07-11 06:30:00,"2016-07-11","06:30:00",5,45,6,30,45,"City to Airport",182,"Early Morning (04:00 to 08:00)",621.166666666667
"183",175,"City",160,"Cancelled",2016-07-11 05:45:00,"2016-07-11","05:45:00",NA,NA,NA,5,45,NA,NA,NA,"City to Airport",183,"Early Morning (04:00 to 08:00)",NA
"184",182,"Airport",225,"Trip Completed",2016-07-11 05:46:00,"2016-07-11","05:46:00",2016-07-11 06:58:00,"2016-07-11","06:58:00",5,46,6,58,72,"Airport to City",184,"Early Morning (04:00 to 08:00)",NA
"185",181,"City",159,"Cancelled",2016-07-11 05:46:00,"2016-07-11","05:46:00",NA,NA,NA,5,46,NA,NA,NA,"City to Airport",185,"Early Morning (04:00 to 08:00)",NA
"186",178,"City",NA,"No Cars Available",2016-07-11 05:47:00,"2016-07-11","05:47:00",NA,NA,NA,5,47,NA,NA,NA,"City to Airport",186,"Early Morning (04:00 to 08:00)",NA
"187",180,"Airport",112,"Trip Completed",2016-07-11 05:48:00,"2016-07-11","05:48:00",2016-07-11 06:28:00,"2016-07-11","06:28:00",5,48,6,28,40,"Airport to City",187,"Early Morning (04:00 to 08:00)",NA
"188",177,"City",169,"Cancelled",2016-07-11 05:48:00,"2016-07-11","05:48:00",NA,NA,NA,5,48,NA,NA,NA,"City to Airport",188,"Early Morning (04:00 to 08:00)",NA
"189",186,"City",288,"Cancelled",2016-07-11 05:48:00,"2016-07-11","05:48:00",NA,NA,NA,5,48,NA,NA,NA,"City to Airport",189,"Early Morning (04:00 to 08:00)",NA
"190",183,"City",252,"Trip Completed",2016-07-11 05:49:00,"2016-07-11","05:49:00",2016-07-11 06:29:00,"2016-07-11","06:29:00",5,49,6,29,40,"City to Airport",190,"Early Morning (04:00 to 08:00)",1075
"191",184,"City",292,"Cancelled",2016-07-11 05:49:00,"2016-07-11","05:49:00",NA,NA,NA,5,49,NA,NA,NA,"City to Airport",191,"Early Morning (04:00 to 08:00)",NA
"192",179,"City",NA,"No Cars Available",2016-07-11 05:49:00,"2016-07-11","05:49:00",NA,NA,NA,5,49,NA,NA,NA,"City to Airport",192,"Early Morning (04:00 to 08:00)",NA
"193",190,"City",NA,"No Cars Available",2016-07-11 05:53:00,"2016-07-11","05:53:00",NA,NA,NA,5,53,NA,NA,NA,"City to Airport",193,"Early Morning (04:00 to 08:00)",NA
"194",188,"City",114,"Cancelled",2016-07-11 05:54:00,"2016-07-11","05:54:00",NA,NA,NA,5,54,NA,NA,NA,"City to Airport",194,"Early Morning (04:00 to 08:00)",NA
"195",191,"Airport",37,"Trip Completed",2016-07-11 05:55:00,"2016-07-11","05:55:00",2016-07-11 06:45:00,"2016-07-11","06:45:00",5,55,6,45,50,"Airport to City",195,"Early Morning (04:00 to 08:00)",NA
"196",192,"City",202,"Cancelled",2016-07-11 05:56:00,"2016-07-11","05:56:00",NA,NA,NA,5,56,NA,NA,NA,"City to Airport",196,"Early Morning (04:00 to 08:00)",NA
"197",187,"City",62,"Cancelled",2016-07-11 05:57:00,"2016-07-11","05:57:00",NA,NA,NA,5,57,NA,NA,NA,"City to Airport",197,"Early Morning (04:00 to 08:00)",NA
"198",193,"City",213,"Cancelled",2016-07-11 05:58:00,"2016-07-11","05:58:00",NA,NA,NA,5,58,NA,NA,NA,"City to Airport",198,"Early Morning (04:00 to 08:00)",NA
"199",189,"City",NA,"No Cars Available",2016-07-11 05:58:00,"2016-07-11","05:58:00",NA,NA,NA,5,58,NA,NA,NA,"City to Airport",199,"Early Morning (04:00 to 08:00)",NA
"200",197,"City",202,"Trip Completed",2016-07-11 06:00:00,"2016-07-11","06:00:00",2016-07-11 06:49:00,"2016-07-11","06:49:00",6,0,6,49,49,"City to Airport",200,"Early Morning (04:00 to 08:00)",820
"201",198,"Airport",249,"Trip Completed",2016-07-11 06:03:00,"2016-07-11","06:03:00",2016-07-11 06:44:00,"2016-07-11","06:44:00",6,3,6,44,41,"Airport to City",201,"Early Morning (04:00 to 08:00)",NA
"202",204,"City",27,"Trip Completed",2016-07-11 06:04:00,"2016-07-11","06:04:00",2016-07-11 06:44:00,"2016-07-11","06:44:00",6,4,6,44,40,"City to Airport",202,"Early Morning (04:00 to 08:00)",672.421052631579
"203",195,"City",297,"Trip Completed",2016-07-11 06:05:00,"2016-07-11","06:05:00",2016-07-11 06:52:00,"2016-07-11","06:52:00",6,5,6,52,47,"City to Airport",203,"Early Morning (04:00 to 08:00)",672.421052631579
"204",208,"Airport",NA,"No Cars Available",2016-07-11 06:05:00,"2016-07-11","06:05:00",NA,NA,NA,6,5,NA,NA,NA,"Airport to City",204,"Early Morning (04:00 to 08:00)",NA
"205",194,"City",NA,"No Cars Available",2016-07-11 06:05:00,"2016-07-11","06:05:00",NA,NA,NA,6,5,NA,NA,NA,"City to Airport",205,"Early Morning (04:00 to 08:00)",NA
"206",207,"City",NA,"No Cars Available",2016-07-11 06:06:00,"2016-07-11","06:06:00",NA,NA,NA,6,6,NA,NA,NA,"City to Airport",206,"Early Morning (04:00 to 08:00)",NA
"207",206,"City",232,"Trip Completed",2016-07-11 06:07:00,"2016-07-11","06:07:00",2016-07-11 06:37:00,"2016-07-11","06:37:00",6,7,6,37,30,"City to Airport",207,"Early Morning (04:00 to 08:00)",672.421052631579
"208",196,"Airport",24,"Cancelled",2016-07-11 06:07:00,"2016-07-11","06:07:00",NA,NA,NA,6,7,NA,NA,NA,"Airport to City",208,"Early Morning (04:00 to 08:00)",NA
"209",199,"City",NA,"No Cars Available",2016-07-11 06:07:00,"2016-07-11","06:07:00",NA,NA,NA,6,7,NA,NA,NA,"City to Airport",209,"Early Morning (04:00 to 08:00)",NA
"210",203,"City",NA,"No Cars Available",2016-07-11 06:07:00,"2016-07-11","06:07:00",NA,NA,NA,6,7,NA,NA,NA,"City to Airport",210,"Early Morning (04:00 to 08:00)",NA
"211",211,"City",100,"Trip Completed",2016-07-11 06:08:00,"2016-07-11","06:08:00",2016-07-11 06:47:00,"2016-07-11","06:47:00",6,8,6,47,39,"City to Airport",211,"Early Morning (04:00 to 08:00)",672.421052631579
"212",201,"City",76,"Trip Completed",2016-07-11 06:09:00,"2016-07-11","06:09:00",2016-07-11 07:20:00,"2016-07-11","07:20:00",6,9,7,20,71,"City to Airport",212,"Early Morning (04:00 to 08:00)",672.421052631579
"213",202,"City",94,"Cancelled",2016-07-11 06:09:00,"2016-07-11","06:09:00",NA,NA,NA,6,9,NA,NA,NA,"City to Airport",213,"Early Morning (04:00 to 08:00)",NA
"214",212,"City",106,"Cancelled",2016-07-11 06:09:00,"2016-07-11","06:09:00",NA,NA,NA,6,9,NA,NA,NA,"City to Airport",214,"Early Morning (04:00 to 08:00)",NA
"215",205,"Airport",230,"Trip Completed",2016-07-11 06:10:00,"2016-07-11","06:10:00",2016-07-11 07:10:00,"2016-07-11","07:10:00",6,10,7,10,60,"Airport to City",215,"Early Morning (04:00 to 08:00)",NA
"216",200,"City",36,"Cancelled",2016-07-11 06:10:00,"2016-07-11","06:10:00",NA,NA,NA,6,10,NA,NA,NA,"City to Airport",216,"Early Morning (04:00 to 08:00)",NA
"217",220,"Airport",203,"Trip Completed",2016-07-11 06:11:00,"2016-07-11","06:11:00",2016-07-11 06:55:00,"2016-07-11","06:55:00",6,11,6,55,44,"Airport to City",217,"Early Morning (04:00 to 08:00)",NA
"218",209,"City",50,"Cancelled",2016-07-11 06:11:00,"2016-07-11","06:11:00",NA,NA,NA,6,11,NA,NA,NA,"City to Airport",218,"Early Morning (04:00 to 08:00)",NA
"219",210,"City",79,"Cancelled",2016-07-11 06:12:00,"2016-07-11","06:12:00",NA,NA,NA,6,12,NA,NA,NA,"City to Airport",219,"Early Morning (04:00 to 08:00)",NA
"220",217,"City",183,"Cancelled",2016-07-11 06:12:00,"2016-07-11","06:12:00",NA,NA,NA,6,12,NA,NA,NA,"City to Airport",220,"Early Morning (04:00 to 08:00)",NA
"221",223,"Airport",160,"Trip Completed",2016-07-11 06:13:00,"2016-07-11","06:13:00",2016-07-11 07:05:00,"2016-07-11","07:05:00",6,13,7,5,52,"Airport to City",221,"Early Morning (04:00 to 08:00)",NA
"222",214,"City",215,"Trip Completed",2016-07-11 06:13:00,"2016-07-11","06:13:00",2016-07-11 06:53:00,"2016-07-11","06:53:00",6,13,6,53,40,"City to Airport",222,"Early Morning (04:00 to 08:00)",672.421052631579
"223",216,"City",54,"Cancelled",2016-07-11 06:13:00,"2016-07-11","06:13:00",NA,NA,NA,6,13,NA,NA,NA,"City to Airport",223,"Early Morning (04:00 to 08:00)",NA
"224",218,"City",30,"Cancelled",2016-07-11 06:14:00,"2016-07-11","06:14:00",NA,NA,NA,6,14,NA,NA,NA,"City to Airport",224,"Early Morning (04:00 to 08:00)",NA
"225",215,"City",14,"Trip Completed",2016-07-11 06:15:00,"2016-07-11","06:15:00",2016-07-11 07:07:00,"2016-07-11","07:07:00",6,15,7,7,52,"City to Airport",225,"Early Morning (04:00 to 08:00)",672.421052631579
"226",213,"City",116,"Trip Completed",2016-07-11 06:15:00,"2016-07-11","06:15:00",2016-07-11 06:57:00,"2016-07-11","06:57:00",6,15,6,57,42,"City to Airport",226,"Early Morning (04:00 to 08:00)",672.421052631579
"227",219,"City",283,"Cancelled",2016-07-11 06:15:00,"2016-07-11","06:15:00",NA,NA,NA,6,15,NA,NA,NA,"City to Airport",227,"Early Morning (04:00 to 08:00)",NA
"228",225,"City",245,"Trip Completed",2016-07-11 06:16:00,"2016-07-11","06:16:00",2016-07-11 07:28:00,"2016-07-11","07:28:00",6,16,7,28,72,"City to Airport",228,"Early Morning (04:00 to 08:00)",672.421052631579
"229",221,"City",NA,"No Cars Available",2016-07-11 06:16:00,"2016-07-11","06:16:00",NA,NA,NA,6,16,NA,NA,NA,"City to Airport",229,"Early Morning (04:00 to 08:00)",NA
"230",224,"City",191,"Cancelled",2016-07-11 06:17:00,"2016-07-11","06:17:00",NA,NA,NA,6,17,NA,NA,NA,"City to Airport",230,"Early Morning (04:00 to 08:00)",NA
"231",222,"Airport",247,"Trip Completed",2016-07-11 06:20:00,"2016-07-11","06:20:00",2016-07-11 07:10:00,"2016-07-11","07:10:00",6,20,7,10,50,"Airport to City",231,"Early Morning (04:00 to 08:00)",NA
"232",227,"Airport",151,"Cancelled",2016-07-11 06:20:00,"2016-07-11","06:20:00",NA,NA,NA,6,20,NA,NA,NA,"Airport to City",232,"Early Morning (04:00 to 08:00)",NA
"233",226,"City",NA,"No Cars Available",2016-07-11 06:21:00,"2016-07-11","06:21:00",NA,NA,NA,6,21,NA,NA,NA,"City to Airport",233,"Early Morning (04:00 to 08:00)",NA
"234",235,"City",61,"Cancelled",2016-07-11 06:22:00,"2016-07-11","06:22:00",NA,NA,NA,6,22,NA,NA,NA,"City to Airport",234,"Early Morning (04:00 to 08:00)",NA
"235",229,"City",131,"Cancelled",2016-07-11 06:23:00,"2016-07-11","06:23:00",NA,NA,NA,6,23,NA,NA,NA,"City to Airport",235,"Early Morning (04:00 to 08:00)",NA
"236",228,"City",NA,"No Cars Available",2016-07-11 06:24:00,"2016-07-11","06:24:00",NA,NA,NA,6,24,NA,NA,NA,"City to Airport",236,"Early Morning (04:00 to 08:00)",NA
"237",239,"City",98,"Cancelled",2016-07-11 06:25:00,"2016-07-11","06:25:00",NA,NA,NA,6,25,NA,NA,NA,"City to Airport",237,"Early Morning (04:00 to 08:00)",NA
"238",232,"City",22,"Cancelled",2016-07-11 06:26:00,"2016-07-11","06:26:00",NA,NA,NA,6,26,NA,NA,NA,"City to Airport",238,"Early Morning (04:00 to 08:00)",NA
"239",231,"City",NA,"No Cars Available",2016-07-11 06:26:00,"2016-07-11","06:26:00",NA,NA,NA,6,26,NA,NA,NA,"City to Airport",239,"Early Morning (04:00 to 08:00)",NA
"240",238,"City",42,"Trip Completed",2016-07-11 06:27:00,"2016-07-11","06:27:00",2016-07-11 07:15:00,"2016-07-11","07:15:00",6,27,7,15,48,"City to Airport",240,"Early Morning (04:00 to 08:00)",672.421052631579
"241",234,"City",54,"Trip Completed",2016-07-11 06:27:00,"2016-07-11","06:27:00",2016-07-11 07:23:00,"2016-07-11","07:23:00",6,27,7,23,56,"City to Airport",241,"Early Morning (04:00 to 08:00)",672.421052631579
"242",233,"City",9,"Cancelled",2016-07-11 06:27:00,"2016-07-11","06:27:00",NA,NA,NA,6,27,NA,NA,NA,"City to Airport",242,"Early Morning (04:00 to 08:00)",NA
"243",230,"City",NA,"No Cars Available",2016-07-11 06:27:00,"2016-07-11","06:27:00",NA,NA,NA,6,27,NA,NA,NA,"City to Airport",243,"Early Morning (04:00 to 08:00)",NA
"244",250,"Airport",66,"Trip Completed",2016-07-11 06:29:00,"2016-07-11","06:29:00",2016-07-11 07:34:00,"2016-07-11","07:34:00",6,29,7,34,65,"Airport to City",244,"Early Morning (04:00 to 08:00)",NA
"245",237,"City",56,"Cancelled",2016-07-11 06:29:00,"2016-07-11","06:29:00",NA,NA,NA,6,29,NA,NA,NA,"City to Airport",245,"Early Morning (04:00 to 08:00)",NA
"246",240,"City",168,"Cancelled",2016-07-11 06:29:00,"2016-07-11","06:29:00",NA,NA,NA,6,29,NA,NA,NA,"City to Airport",246,"Early Morning (04:00 to 08:00)",NA
"247",249,"City",39,"Trip Completed",2016-07-11 06:31:00,"2016-07-11","06:31:00",2016-07-11 07:14:00,"2016-07-11","07:14:00",6,31,7,14,43,"City to Airport",247,"Early Morning (04:00 to 08:00)",672.421052631579
"248",241,"City",108,"Trip Completed",2016-07-11 06:31:00,"2016-07-11","06:31:00",2016-07-11 07:17:00,"2016-07-11","07:17:00",6,31,7,17,46,"City to Airport",248,"Early Morning (04:00 to 08:00)",1148
"249",242,"Airport",139,"Trip Completed",2016-07-11 06:31:00,"2016-07-11","06:31:00",2016-07-11 07:21:00,"2016-07-11","07:21:00",6,31,7,21,50,"Airport to City",249,"Early Morning (04:00 to 08:00)",NA
"250",244,"City",211,"Cancelled",2016-07-11 06:31:00,"2016-07-11","06:31:00",NA,NA,NA,6,31,NA,NA,NA,"City to Airport",250,"Early Morning (04:00 to 08:00)",NA
"251",236,"City",24,"Cancelled",2016-07-11 06:32:00,"2016-07-11","06:32:00",NA,NA,NA,6,32,NA,NA,NA,"City to Airport",251,"Early Morning (04:00 to 08:00)",NA
"252",247,"City",7,"Cancelled",2016-07-11 06:33:00,"2016-07-11","06:33:00",NA,NA,NA,6,33,NA,NA,NA,"City to Airport",252,"Early Morning (04:00 to 08:00)",NA
"253",245,"City",69,"Cancelled",2016-07-11 06:33:00,"2016-07-11","06:33:00",NA,NA,NA,6,33,NA,NA,NA,"City to Airport",253,"Early Morning (04:00 to 08:00)",NA
"254",243,"City",144,"Trip Completed",2016-07-11 06:34:00,"2016-07-11","06:34:00",2016-07-11 07:09:00,"2016-07-11","07:09:00",6,34,7,9,35,"City to Airport",254,"Early Morning (04:00 to 08:00)",183
